"District_Name","RuralandUrban","households","Livable","Dilapidated","Latrine_premise","household_rural","houshold_urban","rural_livable","rural_dilapidated","rural_premise","urban_livable","urban_dilapidated","urban_premise"
"Purnia","Rural",100,65.1,5.1,8.6,78.79999999999998,0.0,65.1,5.1,8.6,0.0,0.0,0.0
"Purnia","Total",100,63.2,5.5,13.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Purnia","Urban",100,46.1,9.7,59.1,0.0,114.9,0.0,0.0,0.0,46.1,9.7,59.1
"Katihar","Rural",100,62.0,5.0,12.7,79.7,0.0,62.0,5.0,12.7,0.0,0.0,0.0
"Katihar","Total",100,60.3,5.1,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Katihar","Urban",100,42.3,7.1,68.5,0.0,117.89999999999999,0.0,0.0,0.0,42.3,7.1,68.5
"Madhepura","Rural",100,64.0,6.2,11.3,81.5,0.0,64.0,6.2,11.3,0.0,0.0,0.0
"Madhepura","Total",100,63.2,6.3,13.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Madhepura","Urban",100,45.9,8.7,51.3,0.0,105.89999999999999,0.0,0.0,0.0,45.9,8.7,51.3
"Saharsa","Rural",100,64.3,6.6,12.5,83.39999999999999,0.0,64.3,6.6,12.5,0.0,0.0,0.0
"Saharsa","Total",100,62.7,6.7,16.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Saharsa","Urban",100,43.1,7.4,67.6,0.0,118.1,0.0,0.0,0.0,43.1,7.4,67.6
"Darbhanga","Rural",100,32401271333.89025,318928.185,822913.465,32402413175.540253,0.0,32401271333.89025,318928.185,822913.465,0.0,0.0,0.0
"Darbhanga","Total",100,38912531601.94475,322865.56999999995,988283.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Darbhanga","Urban",100,103870104276.1075,354364.64999999997,2638047.95,0.0,103873096688.70749,0.0,0.0,0.0,103870104276.1075,354364.64999999997,2638047.95
"Muzaffarpur","Rural",100,60.4,8.4,21.9,90.7,0.0,60.4,8.4,21.9,0.0,0.0,0.0
"Muzaffarpur","Total",100,58.1,8.3,27.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Muzaffarpur","Urban",100,36.2,6.8,77.1,0.0,120.1,0.0,0.0,0.0,36.2,6.8,77.1
"Gopalganj","Rural",100,11880668933.540642,204960.96,463724.1720000001,11881337618.672642,0.0,11880668933.540642,204960.96,463724.1720000001,0.0,0.0,0.0
"Gopalganj","Total",100,13127810976.288,202398.948,512402.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gopalganj","Urban",100,33344639879.77152,156282.732,1301502.096,0.0,33346097664.599518,0.0,0.0,0.0,33344639879.77152,156282.732,1301502.096
"Siwan","Rural",100,46.6,8.2,20.2,75.0,0.0,46.6,8.2,20.2,0.0,0.0,0.0
"Siwan","Total",100,46.0,8.1,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Siwan","Urban",100,34.4,6.1,71.4,0.0,111.9,0.0,0.0,0.0,34.4,6.1,71.4
"Saran","Rural",100,27798639615.338326,343811.99399999995,703431.4360000001,27799686858.768326,0.0,27798639615.338326,343811.99399999995,703431.4360000001,0.0,0.0,0.0
"Saran","Total",100,33420836391.47416,339860.132,845698.468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Saran","Urban",100,92141558275.55962,312197.098,2331598.58,0.0,92144202071.23763,0.0,0.0,0.0,92141558275.55962,312197.098,2331598.58
"Vaishali","Rural",100,30537929476.1025,429887.58300000004,873755.25,30539233118.9355,0.0,30537929476.1025,429887.58300000004,873755.25,0.0,0.0,0.0
"Vaishali","Total",100,33225267269.999523,426392.562,950645.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vaishali","Urban",100,75734065100.73419,370472.22599999997,2166913.02,0.0,75736602485.9802,0.0,0.0,0.0,75734065100.73419,370472.22599999997,2166913.02
"Samastipur","Rural",100,30873606113.005203,413371.90199999994,724466.2200000001,30874743951.127205,0.0,30873606113.005203,413371.90199999994,724466.2200000001,0.0,0.0,0.0
"Samastipur","Total",100,34142576172.02928,409110.336,801174.408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Samastipur","Urban",100,127489832301.93915,277001.79000000004,2991619.3320000004,0.0,127493100923.06114,0.0,0.0,0.0,127489832301.93915,277001.79000000004,2991619.3320000004
"Begusarai","Rural",100,22501490273.336548,344582.756,757487.955,22502592344.04755,0.0,22501490273.336548,344582.756,757487.955,0.0,0.0,0.0
"Begusarai","Total",100,27619476296.29153,335671.13300000003,929779.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Begusarai","Urban",100,50915136814.569374,291113.01800000004,1714002.1570000001,0.0,50917141929.74437,0.0,0.0,0.0,50915136814.569374,291113.01800000004,1714002.1570000001
"Khagaria","Rural",100,6029364393.281321,148352.85400000002,361714.262,6029874460.397321,0.0,6029364393.281321,148352.85400000002,361714.262,0.0,0.0,0.0
"Khagaria","Total",100,6612851270.05048,148352.85400000002,396718.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Khagaria","Urban",100,18421514252.283478,120015.79200000002,1105145.4179999998,0.0,18422739413.493477,0.0,0.0,0.0,18421514252.283478,120015.79200000002,1105145.4179999998
"Bhagalpur","Rural",100,58.8,8.8,25.1,92.7,0.0,58.8,8.8,25.1,0.0,0.0,0.0
"Bhagalpur","Total",100,55.9,8.6,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bhagalpur","Urban",100,42.8,7.7,71.7,0.0,122.2,0.0,0.0,0.0,42.8,7.7,71.7
"Banka","Rural",100,60.5,6.8,11.1,78.39999999999999,0.0,60.5,6.8,11.1,0.0,0.0,0.0
"Banka","Total",100,60.1,6.7,12.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Banka","Urban",100,46.9,5.1,44.8,0.0,96.79999999999998,0.0,0.0,0.0,46.9,5.1,44.8
"Munger","Rural",100,4882738658.5372505,108053.435,356986.66500000004,4883203698.637251,0.0,4882738658.5372505,108053.435,356986.66500000004,0.0,0.0,0.0
"Munger","Total",100,7258630649.473,103950.14,530692.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Munger","Urban",100,13881195726.5695,91640.255,1014881.63,0.0,13882302248.454498,0.0,0.0,0.0,13881195726.5695,91640.255,1014881.63
"Lakhisarai","Rural",100,58.9,7.7,26.8,93.4,0.0,58.9,7.7,26.8,0.0,0.0,0.0
"Lakhisarai","Total",100,57.9,7.8,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lakhisarai","Urban",100,52.3,8.4,61.6,0.0,122.30000000000001,0.0,0.0,0.0,52.3,8.4,61.6
"Sheikhpura","Rural",100,60.0,9.4,24.3,93.7,0.0,60.0,9.4,24.3,0.0,0.0,0.0
"Sheikhpura","Total",100,57.5,9.1,28.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sheikhpura","Urban",100,44.7,7.4,52.2,0.0,104.30000000000001,0.0,0.0,0.0,44.7,7.4,52.2
"Nalanda","Rural",100,59.6,9.5,22.8,91.9,0.0,59.6,9.5,22.8,0.0,0.0,0.0
"Nalanda","Total",100,56.8,9.2,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nalanda","Urban",100,41.8,7.1,73.6,0.0,122.49999999999999,0.0,0.0,0.0,41.8,7.1,73.6
"Patna","Rural",100,58.4,9.1,27.6,95.1,0.0,58.4,9.1,27.6,0.0,0.0,0.0
"Patna","Total",100,46.6,7.4,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Patna","Urban",100,31.0,5.2,86.5,0.0,122.7,0.0,0.0,0.0,31.0,5.2,86.5
"Bhojpur","Rural",100,15260619753.180449,237371.40899999999,559323.4349999999,15261416448.024448,0.0,15260619753.180449,237371.40899999999,559323.4349999999,0.0,0.0,0.0
"Bhojpur","Total",100,20248236940.805283,234643.00199999998,742126.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bhojpur","Urban",100,51067244637.47214,223729.37399999998,1871687.2019999998,0.0,51069340054.04814,0.0,0.0,0.0,51067244637.47214,223729.37399999998,1871687.2019999998
"Buxar","Rural",100,5823274295.808001,179166.96,341270.4,5823794733.168,0.0,5823274295.808001,179166.96,341270.4,0.0,0.0,0.0
"Buxar","Total",100,7191743755.32288,175754.25600000002,421468.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Buxar","Urban",100,19566201633.91488,150158.97600000002,1146668.544,0.0,19567498461.43488,0.0,0.0,0.0,19566201633.91488,150158.97600000002,1146668.544
"Kaimur (Bhabua)","Rural",100,3835431127.4112,105714.96,235825.68,3835772668.0512,0.0,3835431127.4112,105714.96,235825.68,0.0,0.0,0.0
"Kaimur (Bhabua)","Total",100,4417358608.81152,104088.576,271606.12799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kaimur (Bhabua)","Urban",100,18568776906.50112,74813.664,1141721.5680000002,0.0,18569993441.733124,0.0,0.0,0.0,18568776906.50112,74813.664,1141721.5680000002
"Rohtas","Rural",100,18485951735.787643,189434.752,624542.6980000001,18486765713.237644,0.0,18485951735.787643,189434.752,624542.6980000001,0.0,0.0,0.0
"Rohtas","Total",100,24706343078.16168,186474.834,834696.8759999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Rohtas","Urban",100,59926023636.39217,174635.162,2024583.9120000002,0.0,59928222855.46618,0.0,0.0,0.0,59926023636.39217,174635.162,2024583.9120000002
"Aurangabad","Rural",100,57.8,6.6,17.2,81.6,0.0,57.8,6.6,17.2,0.0,0.0,0.0
"Aurangabad","Total",100,56.3,6.5,21.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Aurangabad","Urban",100,41.1,5.4,68.0,0.0,114.5,0.0,0.0,0.0,41.1,5.4,68.0
"Gaya","Rural",100,31819510883.694603,346922.022,724583.9700000001,31820582389.686604,0.0,31819510883.694603,346922.022,724583.9700000001,0.0,0.0,0.0
"Gaya","Total",100,46668615962.75208,329356.35,1062723.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Gaya","Urban",100,150033814954.63272,206396.646,3416523.204,0.0,150037437874.48273,0.0,0.0,0.0,150033814954.63272,206396.646,3416523.204
"Nawada","Rural",100,62.3,10.3,17.3,89.89999999999999,0.0,62.3,10.3,17.3,0.0,0.0,0.0
"Nawada","Total",100,60.2,9.9,22.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Nawada","Urban",100,39.7,6.4,69.3,0.0,115.4,0.0,0.0,0.0,39.7,6.4,69.3
"Jamui","Rural",100,64.2,8.0,11.9,84.10000000000001,0.0,64.2,8.0,11.9,0.0,0.0,0.0
"Jamui","Total",100,63.0,8.0,14.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jamui","Urban",100,48.9,8.5,48.9,0.0,106.3,0.0,0.0,0.0,48.9,8.5,48.9
"Jehanabad","Rural",100,2823914445.97087,102403.483,250944.799,2824267794.2528696,0.0,2823914445.97087,102403.483,250944.799,0.0,0.0,0.0
"Jehanabad","Total",100,3520395587.3538203,99027.54400000001,312837.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Jehanabad","Urban",100,8573049685.750131,77646.59700000001,761836.9010000001,0.0,8573889169.248131,0.0,0.0,0.0,8573049685.750131,77646.59700000001,761836.9010000001
"Arwal","Rural",100,61.9,7.8,22.5,92.2,0.0,61.9,7.8,22.5,0.0,0.0,0.0
"Arwal","Total",100,61.2,7.7,23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Arwal","Urban",100,51.7,6.1,39.0,0.0,96.8,0.0,0.0,0.0,51.7,6.1,39.0
"North  District","Rural",100,14328575.1075,1617.2330000000002,32781.75,14362974.090499999,0.0,14328575.1075,1617.2330000000002,32781.75,0.0,0.0,0.0
"North  District","Total",100,14787089.510940002,1529.815,33830.766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"North  District","Urban",100,18588938.106129996,786.7620000000001,42528.856999999996,0.0,18632253.725129995,0.0,0.0,0.0,18588938.106129996,786.7620000000001,42528.856999999996
"West District","Rural",100,51.6,7.9,84.1,143.6,0.0,51.6,7.9,84.1,0.0,0.0,0.0
"West District","Total",100,50.2,7.8,84.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"West District","Urban",100,15.4,6.6,89.3,0.0,111.3,0.0,0.0,0.0,15.4,6.6,89.3
"South District","Rural",100,183086192.02500004,8664.150000000001,124675.65000000001,183219531.82500005,0.0,183086192.02500004,8664.150000000001,124675.65000000001,0.0,0.0,0.0
"South District","Total",100,187399176.525,7489.349999999999,127612.65000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"South District","Urban",100,211120591.27500004,1321.65,143766.15000000002,0.0,211265679.07500005,0.0,0.0,0.0,211120591.27500004,1321.65,143766.15000000002
"East District","Rural",100,41.6,7.5,85.8,134.9,0.0,41.6,7.5,85.8,0.0,0.0,0.0
"East District","Total",100,30.6,4.8,90.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"East District","Urban",100,18.4,1.7,94.9,0.0,115.00000000000001,0.0,0.0,0.0,18.4,1.7,94.9
"Tawang","Rural",100,17334041.67126,2049.057,34684.038,17370774.766259998,0.0,17334041.67126,2049.057,34684.038,0.0,0.0,0.0
"Tawang","Total",100,18507960.91989,1749.1950000000002,37032.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tawang","Urban",100,24352580.15775,299.862,48727.575,0.0,24401607.59475,0.0,0.0,0.0,24352580.15775,299.862,48727.575
"West Kameng","Rural",100,48.3,2.5,38.9,89.69999999999999,0.0,48.3,2.5,38.9,0.0,0.0,0.0
"West Kameng","Total",100,46.8,2.6,50.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"West Kameng","Urban",100,41.7,3.0,87.4,0.0,132.10000000000002,0.0,0.0,0.0,41.7,3.0,87.4
"East Kameng","Rural",100,13622655.42,2045.9400000000003,17311.8,13642013.16,0.0,13622655.42,2045.9400000000003,17311.8,0.0,0.0,0.0
"East Kameng","Total",100,19938613.842,1967.25,25338.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"East Kameng","Urban",100,39629543.04,1967.25,50361.6,0.0,39681871.89,0.0,0.0,0.0,39629543.04,1967.25,50361.6
"Papum Pare","Rural",100,44.3,4.0,54.8,103.1,0.0,44.3,4.0,54.8,0.0,0.0,0.0
"Papum Pare","Total",100,36.6,3.7,76.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Papum Pare","Urban",100,31.4,3.5,91.7,0.0,126.6,0.0,0.0,0.0,31.4,3.5,91.7
"Upper Subansiri","Rural",100,23954676.34176,2086.2000000000003,28706.111999999997,23985468.653759997,0.0,23954676.34176,2086.2000000000003,28706.111999999997,0.0,0.0,0.0
"Upper Subansiri","Total",100,29804074.053120002,1919.3039999999999,35715.744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Upper Subansiri","Urban",100,59259969.67104,1001.376,71014.24799999999,0.0,59331985.295040004,0.0,0.0,0.0,59259969.67104,1001.376,71014.24799999999
"West Siang","Rural",100,41.2,0.8,71.1,113.1,0.0,41.2,0.8,71.1,0.0,0.0,0.0
"West Siang","Total",100,38.4,1.1,77.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"West Siang","Urban",100,30.0,2.1,95.6,0.0,127.69999999999999,0.0,0.0,0.0,30.0,2.1,95.6
"East Siang","Rural",100,28.0,1.5,47.4,76.9,0.0,28.0,1.5,47.4,0.0,0.0,0.0
"East Siang","Total",100,37.2,2.4,61.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"East Siang","Urban",100,56.4,4.3,90.7,0.0,151.4,0.0,0.0,0.0,56.4,4.3,90.7
"Upper Siang","Rural",100,7023438.512,141.28,19885.16,7043464.9520000005,0.0,7023438.512,141.28,19885.16,0.0,0.0,0.0
"Upper Siang","Total",100,7659664.7360000005,211.92000000000002,21686.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Upper Siang","Urban",100,10004969.248000002,388.52000000000004,28326.640000000003,0.0,10033684.408000002,0.0,0.0,0.0,10004969.248000002,388.52000000000004,28326.640000000003
"Changlang","Rural",100,143470284.40628,2519.842,96791.57800000001,143569595.82628003,0.0,143470284.40628,2519.842,96791.57800000001,0.0,0.0,0.0
"Changlang","Total",100,151599534.82439998,2371.616,102275.93999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Changlang","Urban",100,200594746.80387998,1185.808,135330.338,0.0,200731262.94987997,0.0,0.0,0.0,200594746.80387998,1185.808,135330.338
"Tirap","Rural",100,43.3,1.0,85.6,129.89999999999998,0.0,43.3,1.0,85.6,0.0,0.0,0.0
"Tirap","Total",100,44.1,1.1,86.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tirap","Urban",100,47.2,1.5,91.9,0.0,140.60000000000002,0.0,0.0,0.0,47.2,1.5,91.9
"Lower Subansiri","Rural",100,46948009.92899999,1245.45,56543.42999999999,47005798.80899999,0.0,46948009.92899999,1245.45,56543.42999999999,0.0,0.0,0.0
"Lower Subansiri","Total",100,51153338.278000005,1079.39,61608.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lower Subansiri","Urban",100,67905711.865,581.2099999999999,81784.55,0.0,67988077.62499999,0.0,0.0,0.0,67905711.865,581.2099999999999,81784.55
"Kurung Kumey","Rural",100,44.7,12.5,23.5,80.7,0.0,44.7,12.5,23.5,0.0,0.0,0.0
"Kurung Kumey","Total",100,44.8,12.3,25.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kurung Kumey","Urban",100,49.7,5.1,80.6,0.0,135.4,0.0,0.0,0.0,49.7,5.1,80.6
"Dibang Valley","Rural",100,414494.18351999996,576.288,5178.588,420249.05951999995,0.0,414494.18351999996,576.288,5178.588,0.0,0.0,0.0
"Dibang Valley","Total",100,449088.75216000003,536.268,5610.804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dibang Valley","Urban",100,526606.2115200001,448.22399999999993,6579.2880000000005,0.0,533633.7235200001,0.0,0.0,0.0,526606.2115200001,448.22399999999993,6579.2880000000005
"Lower Dibang Valley","Rural",100,14038302.72,1730.56,25958.399999999998,14065991.680000002,0.0,14038302.72,1730.56,25958.399999999998,0.0,0.0,0.0
"Lower Dibang Valley","Total",100,16495005.695999999,1784.64,30501.119999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lower Dibang Valley","Urban",100,25912367.104,2000.9600000000003,47914.88,0.0,25962282.944,0.0,0.0,0.0,25912367.104,2000.9600000000003,47914.88
"Lohit","Rural",100,54.1,6.0,49.5,109.6,0.0,54.1,6.0,49.5,0.0,0.0,0.0
"Lohit","Total",100,52.4,5.4,58.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Lohit","Urban",100,46.7,3.6,89.2,0.0,139.5,0.0,0.0,0.0,46.7,3.6,89.2
"Anjaw","Rural",100,1241076.03253,1270.02,5863.258999999999,1248209.31153,0.0,1241076.03253,1270.02,5863.258999999999,0.0,0.0,0.0
"Anjaw","Total",100,1285880.22143,1227.686,6074.928999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Anjaw","Urban",100,2876428.9273800002,0.0,13589.214,0.0,2890018.1413800004,0.0,0.0,0.0,2876428.9273800002,0.0,13589.214
"Mon","Rural",100,392690523.85199994,3503.6399999999994,156913.02,392850940.5119999,0.0,392690523.85199994,3503.6399999999994,156913.02,0.0,0.0,0.0
"Mon","Total",100,418995152.24399996,5005.2,167423.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mon","Urban",100,589975236.792,14014.559999999998,235744.92,0.0,590224996.272,0.0,0.0,0.0,589975236.792,14014.559999999998,235744.92
"Mokokchung","Rural",100,364762471.37292,973.11,187420.986,364950865.46892,0.0,364762471.37292,973.11,187420.986,0.0,0.0,0.0
"Mokokchung","Total",100,367413911.9748,1167.732,188783.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Mokokchung","Urban",100,373095570.40739995,1362.3539999999998,191702.66999999998,0.0,373288635.43139994,0.0,0.0,0.0,373095570.40739995,1362.3539999999998,191702.66999999998
"Zunheboto","Rural",100,142055861.96133003,2392.869,100922.76900000001,142159177.59933,0.0,142055861.96133003,2392.869,100922.76900000001,0.0,0.0,0.0
"Zunheboto","Total",100,149386499.18946,2111.355,106130.778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Zunheboto","Urban",100,187030311.98256,281.514,132874.608,0.0,187163468.10456002,0.0,0.0,0.0,187030311.98256,281.514,132874.608
"Wokha","Rural",100,164636462.21155,1663.43,98974.08499999999,164737099.72655,0.0,164636462.21155,1663.43,98974.08499999999,0.0,0.0,0.0
"Wokha","Total",100,184005457.76584998,1497.0870000000002,110618.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Wokha","Urban",100,267568838.58583,332.686,160853.681,0.0,267730024.95283,0.0,0.0,0.0,267568838.58583,332.686,160853.681
"Dimapur","Rural",100,1314439607.28436,12121.952000000001,346990.876,1314798720.1123598,0.0,1314439607.28436,12121.952000000001,346990.876,0.0,0.0,0.0
"Dimapur","Total",100,1354618983.9262402,9849.086000000001,357597.58400000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Dimapur","Urban",100,1389058449.61928,7955.031000000001,366689.048,0.0,1389433093.69828,0.0,0.0,0.0,1389058449.61928,7955.031000000001,366689.048
"Phek","Rural",100,201359038.13896,3922.032,123217.172,201486177.34296,0.0,201359038.13896,3922.032,123217.172,0.0,0.0,0.0
"Phek","Total",100,207768344.39271998,3431.7780000000002,127139.204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Phek","Urban",100,249962943.89664,653.672,152959.248,0.0,250116556.81664,0.0,0.0,0.0,249962943.89664,653.672,152959.248
"Tuensang","Rural",100,55.0,3.4,49.8,108.2,0.0,55.0,3.4,49.8,0.0,0.0,0.0
"Tuensang","Total",100,54.8,3.4,56.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tuensang","Urban",100,53.9,3.1,88.8,0.0,145.79999999999998,0.0,0.0,0.0,53.9,3.1,88.8
"Longleng","Rural",100,66.1,2.2,69.0,137.29999999999998,0.0,66.1,2.2,69.0,0.0,0.0,0.0
"Longleng","Total",100,65.8,2.7,69.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Longleng","Urban",100,63.7,5.6,75.7,0.0,145.0,0.0,0.0,0.0,63.7,5.6,75.7
"Kiphire","Rural",100,20044326.77856,740.04,27085.464,20072152.282560002,0.0,20044326.77856,740.04,27085.464,0.0,0.0,0.0
"Kiphire","Total",100,26342407.596960004,666.0360000000001,35595.924000000006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kiphire","Urban",100,52191921.91248,296.016,70525.81199999999,0.0,52262743.74048,0.0,0.0,0.0,52191921.91248,296.016,70525.81199999999
"Kohima","Rural",100,374887705.71168,1607.928,139889.736,375029203.37567997,0.0,374887705.71168,1607.928,139889.736,0.0,0.0,0.0
"Kohima","Total",100,515650139.27392,3215.856,192415.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kohima","Urban",100,660721626.9248,5091.772,246548.96000000002,0.0,660973267.6568,0.0,0.0,0.0,660721626.9248,5091.772,246548.96000000002
"Peren","Rural",100,69903932.87930998,856.9710000000001,73413.84899999999,69978203.69930999,0.0,69903932.87930998,856.9710000000001,73413.84899999999,0.0,0.0,0.0
"Peren","Total",100,72079930.78995001,1047.409,75699.10500000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Peren","Urban",100,84229252.45769,1999.5990000000002,88458.451,0.0,84319710.50769001,0.0,0.0,0.0,84229252.45769,1999.5990000000002,88458.451
"Senapati","Rural",100,59.7,2.2,72.5,134.39999999999998,0.0,59.7,2.2,72.5,0.0,0.0,0.0
"Senapati","Total",100,59.7,2.1,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Senapati","Urban",100,63.4,1.8,97.6,0.0,162.8,0.0,0.0,0.0,63.4,1.8,97.6
"Tamenglong","Rural",100,131357153.23864001,11814.684000000001,93392.26400000001,131462360.18664001,0.0,131357153.23864001,11814.684000000001,93392.26400000001,0.0,0.0,0.0
"Tamenglong","Total",100,139665888.83506,12095.985999999999,99299.606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tamenglong","Urban",100,191298745.75567004,14627.704000000002,136009.51700000002,0.0,191449382.97667003,0.0,0.0,0.0,191298745.75567004,14627.704000000002,136009.51700000002
"Churachandpur","Rural",100,618520584.0152699,6305.289,225619.68899999998,618752508.9932699,0.0,618520584.0152699,6305.289,225619.68899999998,0.0,0.0,0.0
"Churachandpur","Total",100,626787566.3046601,6305.289,228635.26200000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Churachandpur","Urban",100,742525318.35612,6305.289,270853.284,0.0,742802476.9291201,0.0,0.0,0.0,742525318.35612,6305.289,270853.284
"Bishnupur","Rural",100,513423978.1811099,14006.541000000001,216270.48899999997,513654255.21110994,0.0,513423978.1811099,14006.541000000001,216270.48899999997,0.0,0.0,0.0
"Bishnupur","Total",100,520186972.4052299,12344.748000000001,219119.27699999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Bishnupur","Urban",100,532022212.29744005,9733.358999999999,224104.65600000002,0.0,532256050.3124401,0.0,0.0,0.0,532022212.29744005,9733.358999999999,224104.65600000002
"Thoubal","Rural",100,1634330771.4540803,23219.24,387128.05600000004,1634741118.7500803,0.0,1634330771.4540803,23219.24,387128.05600000004,0.0,0.0,0.0
"Thoubal","Total",100,1650371095.2742398,22797.072000000004,390927.56799999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Thoubal","Urban",100,1677104968.3078399,21952.736,397260.088,0.0,1677524181.13184,0.0,0.0,0.0,1677104968.3078399,21952.736,397260.088
"Imphal West","Rural",100,2468504550.9888,27453.576,476552.64,2469008557.2048,0.0,2468504550.9888,27453.576,476552.64,0.0,0.0,0.0
"Imphal West","Total",100,2546316107.48736,24345.624,491574.40800000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Imphal West","Urban",100,2594612935.65888,22791.648,500898.264,0.0,2595136625.57088,0.0,0.0,0.0,2594612935.65888,22791.648,500898.264
"Imphal East","Rural",100,1891075135.1102102,20981.198,414606.717,1891510723.0252101,0.0,1891075135.1102102,20981.198,414606.717,0.0,0.0,0.0
"Imphal East","Total",100,1930602558.1763196,18244.52,423272.86399999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Imphal East","Urban",100,1986773106.74395,14595.616,435587.915,0.0,1987223290.2749498,0.0,0.0,0.0,1986773106.74395,14595.616,435587.915
"Ukhrul","Rural",100,272196322.59216005,9567.896,147934.39200000002,272353824.8801601,0.0,272196322.59216005,9567.896,147934.39200000002,0.0,0.0,0.0
"Ukhrul","Total",100,279644480.67304003,9199.9,151982.348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ukhrul","Urban",100,325349087.07843995,7727.916,176822.07799999998,0.0,325533637.07243997,0.0,0.0,0.0,325349087.07843995,7727.916,176822.07799999998
